"seção","canteiro","tombo","taxon","habito","altura","cap","dap","dia","mês","ano","latitude","longitude","densidade"
"4","A",806,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",25.28,199.7,63.57,7,5,2021,"-22.9687692308853","-43.2225198604209",0.52
"4","A",807,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",35.34,244,77.67,7,5,2021,"-22.9687944216731","-43.2224872800318",0.52
"4","A",808,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.71,196.4,62.52,7,5,2021,"-22.9688187990836","-43.2224530328683",0.52
"4","A",809,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",36.17,241,76.71,7,5,2021,"-22.968842813494","-43.2224210432282",0.52
"4","A",810,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.39,208.2,66.27,7,5,2021,"-22.9688696312942","-43.2223837701572",0.52
"4","A",811,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",35.69,238.9,76.04,7,5,2021,"-22.9688950942983","-43.2223505034953",0.52
"4","A",812,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.57,213,67.8,7,5,2021,"-22.9689205514656","-43.222314301445",0.52
"4","A",813,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",34.71,248.8,79.2,7,5,2021,"-22.9689433970288","-43.2222835753442",0.52
"4","A",814,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.85,195,62.07,7,5,2021,"-22.9689661432925","-43.2222496322609",0.52
"4","A",816,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.02,201.6,64.17,7,5,2021,"-22.9690209518476","-43.2221774209407",0.52
"4","A",817,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",34,241,76.71,7,5,2021,"-22.9690461469312","-43.2221452304659",0.52
"4","A",818,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",20.91,188,59.84,7,5,2021,"-22.9690947252874","-43.2220811462477",0.52
"4","A",819,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",34,226.9,72.22,7,5,2021,"-22.9690613379616","-43.2220246293259",0.52
"4","A",820,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",33.33,225.2,71.68,7,5,2021,"-22.9690375373877","-43.2219613554231",0.52
"4","B",821,"ARECACEAE Roystonea regia (Kunth) O.F.Cook","palmeira",18.68,214,68.12,24,5,2021,"-22.9685652472009","-43.2227240498562",0.52
"4","B",825,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",13.16,100.5,31.99,24,5,2021,"-22.9682709254135","-43.2227834963318",0.71
"4","B",826,"ARECACEAE Washingtonia robusta H.Wendl.","palmeira",18.68,104.5,33.26,24,5,2021,"-22.968232747164","-43.2227821036033",0.54
"4","B",827,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",10.29,87.5,27.85,24,5,2021,"-22.9682311013586","-43.222772236306",0.71
"4","B",828,"ARECACEAE Saribus rotundifolius (Lam.) Blume","palmeira",21.61,85.2,27.12,24,5,2021,"-22.9681941696616","-43.2227628206561",0.71
"4","B",829,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",11.7,91,28.97,24,5,2021,"-22.968160121622","-43.2227415865488",0.71
"4","B",832,"ARECACEAE Livistona australis (R.Br.) Mart.","palmeira",21.96,125.1,39.82,24,5,2021,"-22.9680924126093","-43.2227521656825",0.71
"4","B",834,"ARECACEAE Thrinax radiata Lodd. ex Schult. & Schult.f.","palmeira",4.59,35.3,11.24,24,5,2021,"-22.9681990401568","-43.2228098117371",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,50,15.92,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,47.5,15.12,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,46.8,14.9,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,46,14.64,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,45.7,14.55,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,42.5,13.53,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",836,"ARECACEAE Caryota mitis Lour.","palmeira",7.1,37,11.78,24,5,2021,"-22.9684496337256","-43.2228507909787",0.54
"4","B",837,"ARECACEAE Caryota mitis Lour.","palmeira",8.66,50.5,16.07,24,5,2021,"-22.968422186233","-43.222887486938",0.54
"4","B",837,"ARECACEAE Caryota mitis Lour.","palmeira",8.66,47.3,15.06,24,5,2021,"-22.968422186233","-43.222887486938",0.54
"4","B",837,"ARECACEAE Caryota mitis Lour.","palmeira",3.89,36,11.46,24,5,2021,"-22.968422186233","-43.222887486938",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",9.72,58.3,18.56,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",9.5,57,18.14,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",7.98,48,15.28,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",8,46.6,14.83,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",6.78,46,14.64,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",7.96,45.9,14.61,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",7.96,45.5,14.48,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",8,45,14.32,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",5.28,45,14.32,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",8,44.8,14.26,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",5.77,44.6,14.2,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",6.83,42.2,13.43,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",5.93,40.1,12.76,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",4.34,40,12.73,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",5.26,37.3,11.87,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",838,"ARECACEAE Caryota mitis Lour.","palmeira",4.49,36.5,11.62,24,5,2021,"-22.9684053168073","-43.2229196560404",0.54
"4","B",839,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",17.01,116.9,37.21,24,5,2021,"-22.9681280282308","-43.2228205900654",0.33
"4","B",840,"ARECACEAE Pigafetta filaris (Giseke) Becc.","palmeira",20.56,99,31.51,24,5,2021,"-22.9681638931012","-43.2228403668475",0.54
"4","B",841,"ARECACEAE Phoenix pusilla Gaertn.","palmeira",3.37,92,29.28,24,5,2021,"-22.9682079045123","-43.2228441311453",0.48
"4","B",842,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",8.81,142,45.2,24,5,2021,"-22.9680491964489","-43.2228257753003",0.33
"4","B",843,"ARECACEAE Thrinax radiata Lodd. ex Schult. & Schult.f.","palmeira",3.63,34.5,10.98,24,5,2021,"-22.9681212267291","-43.2228687772342",0.54
"4","B",844,"ARECACEAE Pigafetta filaris (Giseke) Becc.","palmeira",24.85,86.5,27.53,24,5,2021,"-22.9681790567796","-43.2228775588261",0.54
"4","B",845,"ARECACEAE Chambeyronia macrocarpa (Brongn.) Vieill. ex Becc.","palmeira",13.6,53.2,16.93,24,5,2021,"-22.9682177939195","-43.2228820845103",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",7.29,51.4,16.36,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.15,48.5,15.44,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.13,47.9,15.25,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",7.8,47.2,15.02,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",5.24,46.4,14.77,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.4,46.3,14.74,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",8.3,45.8,14.58,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.26,45.3,14.42,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",7.34,43.1,13.72,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",7.47,42.6,13.56,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.85,42.2,13.43,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.69,42,13.37,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",8.19,40.4,12.86,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",7.04,38,12.1,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",5,38,12.1,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",6.24,36.5,11.62,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",848,"ARECACEAE Caryota mitis Lour.","palmeira",3.56,34.7,11.05,24,5,2021,"-22.9683829628904","-43.2229481930515",0.54
"4","B",852,"ARECACEAE Phoenix pusilla Gaertn.","palmeira",3.02,62,19.74,24,5,2021,"-22.9682595159498","-43.2229514823992",0.48
"4","B",853,"ARECACEAE Syagrus x matafome (Bondar) Glassman","palmeira",8.14,55.5,17.67,24,5,2021,"-22.9682154272943","-43.2229335782627",0.54
"4","B",856,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",10.87,234,74.48,24,5,2021,"-22.9680629626992","-43.2228712261897",0.33
"4","B",857,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",7.53,118.8,37.82,24,5,2021,"-22.9680364550501","-43.2228693200058",0.33
"4","B",858,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",12.45,88.2,28.07,24,5,2021,"-22.9680720690789","-43.2229094140577",0.71
"4","B",860,"ARECACEAE Sabal","palmeira",4.73,107,34.06,24,5,2021,"-22.9682253917564","-43.2229758119098",0.54
"4","B",861,"ARECACEAE Dictyosperma album var. aureum Balf.f.","palmeira",8.83,47.8,15.22,24,5,2021,"-22.9682585162192","-43.2230097166324",0.54
"4","B",862,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",11.91,83,26.42,24,5,2021,"-22.9682790922396","-43.2230310781958",0.71
"4","B",863,"ARECACEAE Sabal bermudana L.H.Bailey","palmeira",7.53,111.5,35.49,24,5,2021,"-22.9683308388927","-43.2230248330943",0.54
"4","B",864,"ARECACEAE Sabal causiarum (O.F.Cook) Becc.","palmeira",13.45,165.1,52.55,24,5,2021,"-22.968304375858","-43.2230575176766",0.54
"4","B",865,"ARECACEAE Sabal palmetto (Walter) Lodd. ex Schult. & Schult.f.","palmeira",10.42,116,36.92,24,5,2021,"-22.9682821640654","-43.2230892104469",0.54
"4","B",866,"ARECACEAE Attalea maripa (Aubl.) Mart.","palmeira",11.49,123.5,39.31,24,5,2021,"-22.96824809919","-43.223057609781",0.33
"4","B",869,"ARECACEAE Areca catechu L.","palmeira",14.09,46.7,14.87,24,5,2021,"-22.96798818745","-43.2229015484608",0.54
"4","B",870,"ARECACEAE Areca catechu L.","palmeira",15.57,36.7,11.68,24,5,2021,"-22.9680193612624","-43.2229306122301",0.54
"4","B",873,"ARECACEAE Sabal bermudana L.H.Bailey","palmeira",6.58,94.5,30.08,24,5,2021,"-22.9681754726932","-43.2230588908669",0.54
"4","B",874,"ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","palmeira",10.63,66,21.01,24,5,2021,"-22.9682176204829","-43.2230945793277",0.54
"4","B",875,"ARECACEAE Chambeyronia macrocarpa (Brongn.) Vieill. ex Becc.","palmeira",5.94,44.3,14.1,24,5,2021,"-22.9682419355333","-43.2231119520923",0.54
"4","B",876,"ARECACEAE Livistona australis (R.Br.) Mart.","palmeira",11.32,77.2,24.57,24,5,2021,"-22.9682624179074","-43.2231297943175",0.71
"4","B",877,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.15,192.9,61.4,24,5,2021,"-22.9683048064132","-43.2231611789142",0.52
"4","B",878,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",23.67,199.8,63.6,24,5,2021,"-22.9683238469007","-43.2231309514438",0.52
"4","B",879,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",37.78,242.6,77.22,24,5,2021,"-22.9683470619148","-43.2231033610223",0.52
"4","B",881,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",35.7,229,72.89,24,5,2021,"-22.9683961674116","-43.2230306788052",0.52
"4","B",882,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.17,220.1,70.06,24,5,2021,"-22.9684198195854","-43.2229985868261",0.52
"4","B",883,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",11.74,68,21.65,24,5,2021,"-22.967883","-43.22234",0.52
"4","B",885,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",29.08,161.8,51.5,24,5,2021,"-22.9685431360681","-43.2228275379179",0.52
"4","B",886,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",20.78,205,65.25,24,5,2021,"-22.9685708740059","-43.2227909746472",0.52
"4","B",887,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",28.05,156.9,49.94,24,5,2021,"-22.9685969694267","-43.2227569196793",0.52
"4","C",889,"ARECACEAE Thrinax radiata Lodd. ex Schult. & Schult.f.","palmeira",5.89,34.8,11.08,24,5,2021,"-22.9679625559626","-43.222826362035",0.54
"4","C",890,"ARECACEAE Elaeis guineensis Jacq.","palmeira",14.79,175,55.7,24,5,2021,"-22.9680095435634","-43.2227838714054",0.54
"4","C",891,"ARECACEAE Acanthophoenix rubra (Bory) H.Wendl.","palmeira",14.26,102.5,32.63,24,5,2021,"-22.9680371951443","-43.2227613526786",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",18.66,70.2,22.35,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",12.67,59.3,18.88,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",18.22,55.9,17.79,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",12.73,48.9,15.57,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",16.87,42.6,13.56,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",12.27,39.8,12.67,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",892,"ARECACEAE Chrysalidocarpus madagascariensis Becc.","palmeira",12.28,34.8,11.08,24,5,2021,"-22.9680631050472","-43.2227284705455",0.54
"4","C",894,"ARECACEAE Roystonea borinquena O.F.Cook","palmeira",19.13,117,37.24,24,5,2021,"-22.9679995457347","-43.222754774584",0.52
"4","C",895,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",20.78,151.1,48.1,24,5,2021,"-22.967960315534","-43.2227827889466",0.33
"4","C",896,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",23.07,190,60.48,24,5,2021,"-22.9679821535829","-43.2227411245259",0.52
"4","C",900,"ARECACEAE Livistona","palmeira",15.43,77.5,24.67,24,5,2021,"-22.9679839148062","-43.2227137658895",0.71
"4","C",901,"ARECACEAE Licuala peltata Roxb. ex Buch.-Ham.","palmeira",4.77,51,16.23,24,5,2021,"-22.9679415663683","-43.2227665040163",0.54
"4","C",904,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",6.42,190,60.48,24,5,2021,"-22.9679545659018","-43.222692021772",0.33
"4","C",905,"ARECACEAE Phoenix reclinata Jacq.","palmeira",2.32,46.2,14.71,24,5,2021,"-22.9679831710986","-43.2226369667552",0.48
"4","C",905,"ARECACEAE Phoenix reclinata Jacq.","palmeira",4.99,43.5,13.85,24,5,2021,"-22.9679831710986","-43.2226369667552",0.48
"4","C",905,"ARECACEAE Phoenix reclinata Jacq.","palmeira",3.92,40,12.73,24,5,2021,"-22.9679831710986","-43.2226369667552",0.48
"4","C",906,"ARECACEAE Adonidia merrillii (Becc.) Becc.","palmeira",9.33,48.5,15.44,24,5,2021,"-22.9680189715018","-43.2226203878497",0.54
"4","C",914,"ARECACEAE Adonidia merrillii (Becc.) Becc.","palmeira",10,42.5,13.53,24,5,2021,"-22.9679530791447","-43.222602915261",0.54
"4","C",914,"ARECACEAE Adonidia merrillii (Becc.) Becc.","palmeira",10,42.2,13.43,24,5,2021,"-22.9679530791447","-43.222602915261",0.54
"4","C",915,"ARECACEAE Phoenix rupicola T.Anderson","palmeira",8.84,61.4,19.54,24,5,2021,"-22.9679658912535","-43.2225817900969",0.48
"4","C",918,"ARECACEAE Livistona","palmeira",16.03,90.5,28.81,24,5,2021,"-22.9679385811086","-43.2225896564803",0.71
"4","C",919,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",11.74,87.5,27.85,24,5,2021,"-22.9678491292427","-43.2227268995048",0.71
"4","C",921,"ARECACEAE Attalea butyracea (Mutis ex L.f.) Wess.Boer","palmeira",16.11,169.6,53.99,24,5,2021,"-22.9678509066558","-43.2226486338967",0.33
"4","C",927,"ARECACEAE Phoenix sylvestris (L.) Roxb.","palmeira",12.01,115,36.61,24,5,2021,"-22.9679032371075","-43.222555127564",0.48
"4","C",929,"ARECACEAE Archontophoenix cunninghamiana (H.Wendl.) H.Wendl. & Drude","palmeira",13.11,70.5,22.44,24,5,2021,"-22.9678905411509","-43.2225334582825",0.83
"4","C",931,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","árvore",21.5,196.8,62.64,24,5,2021,"-22.9678354318019","-43.2225901374225",0.47
"4","C",932,"ARECACEAE Livistona decora (W.Bull) Dowe","palmeira",16.85,85,27.06,24,5,2021,"-22.9678083193579","-43.2226277163296",0.71
"4","C",933,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",8.39,170,54.11,24,5,2021,"-22.9677755607474","-43.2226610780627",0.33
"4","C",934,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",9.78,220,70.03,24,5,2021,"-22.9677474728526","-43.2226390444343",0.33
"4","C",935,"ARECACEAE Phoenix sylvestris (L.) Roxb.","palmeira",14.11,60.5,19.26,24,5,2021,"-22.9677562084465","-43.2226095271651",0.48
"4","C",936,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","árvore",21.63,189.4,60.29,24,5,2021,"-22.9677780745737","-43.2225880885888",0.47
"4","C",937,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","árvore",20.5,212,67.48,24,5,2021,"-22.9678211891458","-43.2225626077642",0.47
"4","C",938,"ARECACEAE Livistona","palmeira",11.7,92,29.28,24,5,2021,"-22.9678534294254","-43.2225224847083",0.71
"4","C",939,"ARECACEAE Archontophoenix cunninghamiana (H.Wendl.) H.Wendl. & Drude","palmeira",12.65,65.5,20.85,24,5,2021,"-22.967884987923","-43.222512563546",0.83
"4","C",940,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",11.37,157.8,50.23,24,5,2021,"-22.9680135018884","-43.2224193090722",0.33
"4","C",941,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",7.15,139,44.24,24,5,2021,"-22.9680314426341","-43.2223796069986",0.33
"4","C",942,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",6.92,146,46.47,24,5,2021,"-22.9680521274858","-43.2223422193221",0.33
"4","C",946,"MELIACEAE Carapa guianensis Aubl.","árvore",24.08,347,110.45,24,5,2021,"-22.9679672978213","-43.2222047296197",0.53
"4","C",950,"ARECACEAE Attalea oleifera Barb.Rodr.","palmeira",14.11,164.4,52.33,24,5,2021,"-22.9679566368001","-43.2223306927774",0.33
"4","C",951,"ARECACEAE","palmeira",11.34,46.6,14.83,24,5,2021,"-22.9679059433938","-43.2223736806098",0.54
"4","C",952,"ARECACEAE Attalea oleifera Barb.Rodr.","palmeira",9.59,167,53.16,24,5,2021,"-22.967937548382","-43.2223928693063",0.33
"4","C",956,"ARECACEAE Bentinckia nicobarica (Kurz) Becc.","palmeira",9.69,66.5,21.17,24,5,2021,"-22.967903","-43.22241",0.54
"4","C",958,"ARECACEAE Mauritia flexuosa L.f.","palmeira",17.37,124.5,39.63,24,5,2021,"-22.9678946721132","-43.2224548985626",0.54
"4","C",959,"ARECACEAE Euterpe longibracteata Barb.Rodr.","palmeira",10.38,39,12.41,24,5,2021,"-22.9678579719546","-43.2224749903207",0.39
"4","C",968,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",7.55,154,49.02,24,5,2021,"-22.9677616426612","-43.2225553798693",0.33
"4","C",970,"ARECACEAE Dictyosperma album var. aureum Balf.f.","palmeira",15.85,68.6,21.84,24,5,2021,"-22.9677251802622","-43.2226135900095",0.54
"4","C",971,"ARECACEAE Latania lontaroides (Gaertn.) H.E.Moore","palmeira",9.48,87.5,27.85,24,5,2021,"-22.967910275467","-43.2228357348888",0.54
"4","C",973,"ARECACEAE Latania lontaroides (Gaertn.) H.E.Moore","palmeira",6.87,81,25.78,24,5,2021,"-22.9678405201314","-43.2227797815439",0.54
"4","C",974,"ARECACEAE Elaeis guineensis Jacq.","palmeira",17.73,117,37.24,24,5,2021,"-22.96780447436","-43.2227543411243",0.54
"4","C",976,"ARECACEAE Cocos nucifera L.","palmeira",17.07,72.1,22.95,24,5,2021,"-22.967671741273","-43.2226412537779",0.54
"4","C",977,"ANACARDIACEAE Mangifera indica L.","árvore",21.61,271,86.26,24,5,2021,"-22.9677145927266","-43.2224360717646",0.55
"4","C",978,"ANACARDIACEAE Mangifera indica L.","árvore",21,228,72.57,24,5,2021,"-22.9677525121179","-43.2223853907714",0.55
"4","C",978,"ANACARDIACEAE Mangifera indica L.","árvore",21,227,72.26,24,5,2021,"-22.9677525121179","-43.2223853907714",0.55
